"LocationName","tree","imperv"
1,0.282830025499883,0.149876670455627
10,0.629881779232106,0.0302331947618714
11,0.637054546542593,0.0286260963453352
12,0.635006154548397,0.0200940355152616
13,0.662575976292373,0.0136318856126088
14,0.609425824968973,0.0119575898036767
15,0.569240112795633,0.0186977318324898
16,0.559963572400332,0.0300916037629545
17,0.545148474700143,0.0392134019230457
18,0.541853699217917,0.0453891476026623
19,0.367029977695858,0.152564212341031
2,0.159413928275287,0.18621973869961
3,0.136553493056413,0.186184191260261
4,0.231546958934249,0.151752803352181
5,0.377272559437639,0.11982288073766
6,0.496898848507516,0.0680114273891281
7,0.599776291836657,0.0285094218124372
8,0.650224943250891,0.0278208310215094
9,0.620373108553548,0.029091071147195
100,0.286502197303393,0.0762763171883684
101,0.298828175979231,0.0410463082800537
102,0.313124548195791,0.0236467678113912
103,0.376041001194627,0.0243665024492554
104,0.409600959007277,0.031650932555636
105,0.411966740239129,0.0318623721739485
106,0.473482369538147,0.0369571888026768
107,0.455487762954512,0.0385840626838231
108,0.354848094678022,0.0317453395488597
109,0.309467544521956,0.0288687660666744
110,0.298152454788587,0.0305843503925103
111,0.309178936177324,0.0304307207007905
112,0.372180283598185,0.0327954168984998
113,0.463366654942299,0.0328456314527129
114,0.427812298766826,0.195619574562631
115,0.386300646903993,0.185484114835247
116,0.380178745193084,0.162297986960011
117,0.380528781879066,0.117183819503686
118,0.340707716714689,0.0835393857135036
119,0.291994048869553,0.0548235478363172
1000,0.212573747662436,0.24326805395297
1001,0.230357042816617,0.291251801638918
1002,0.250594207184217,0.334077969022604
1003,0.263158983689516,0.375233758350445
1004,0.258705688522879,0.381367089123332
1005,0.246107564093015,0.350853671657108
1006,0.203885071257501,0.357737738273039
1007,0.163270087267857,0.388373156030446
1008,0.122293983021444,0.389824007435678
1009,0.0973621101590844,0.360033829874058
1010,0.0908631094578752,0.335084255294226
1011,0.0847944476858832,0.290761517426261
1012,0.0929990199270882,0.210627504493725
1013,0.111023859149657,0.119629335842455
1014,0.119635990110655,0.0929343132701779
1015,0.109695556792008,0.0885888227797011
1016,0.0921633462736774,0.126852084099929
1017,0.0851861295014042,0.160747236363092
1018,0.0813001660317396,0.190089152932548
1019,0.0896535128247651,0.201236497001385
10000,0.451505684214547,0.335429614574762
10001,0.527382724702783,0.265906980637969
10002,0.531126605668122,0.268685273928454
10003,0.524646515447641,0.27335640028266
10004,0.53042064130706,0.253566035477644
10005,0.498047341892625,0.261655231465345
10006,0.436535657342174,0.324982660015667
10007,0.379693238527957,0.390678107992312
10008,0.31562139018573,0.472438167830561
10009,0.271481374670469,0.526982902244793
10010,0.243245996203822,0.56172099334698
10011,0.218766213799658,0.581724234740487
10012,0.196635706671259,0.600776169705636
10013,0.180908532705452,0.613893494687849
10014,0.162938215079666,0.629059386148749
10015,0.141637292056728,0.635462735254179
10016,0.138839815760909,0.620663871885713
10017,0.122632443580195,0.589946215013259
10018,0.10631909319803,0.589209922364153
10019,0.0839580209895052,0.589335586983578
10020,0.0607136684217177,0.539015959707143
10021,0.0722548863260539,0.489846646886767
10022,0.0817969332158135,0.469563409947234
10023,0.0920991356932613,0.480817215979282
10024,0.0958252880236772,0.494055542717013
10025,0.0991204199880762,0.51303454626652
10026,0.0989350354770663,0.526358962148989
10027,0.102195742968743,0.525346330619093
10028,0.0996421582295968,0.532022413970917
10029,0.102240473285538,0.555477711608655
10030,0.120908353288963,0.571727422710997
10031,0.13825108781803,0.554944757624275
10032,0.151864513603071,0.557277730561471
10033,0.152640510114207,0.583644616021729
10034,0.151400512031923,0.598614209761201
10035,0.119490272959378,0.646091183386316
10036,0.101906515639349,0.674690722387832
10037,0.0921305982703569,0.671036133809401
10038,0.0876815930533097,0.680866681096497
10039,0.100079291589648,0.675433517455768
10040,0.107068804936074,0.703320212655565
10041,0.104185433583417,0.731772244167799
10042,0.106590543902582,0.712600808761927
10043,0.119664322629193,0.665205622124862
10044,0.13216266526779,0.632602891295048
10045,0.161773876008843,0.554927990399781
10046,0.188826786122976,0.505437573032821
10047,0.200649863631137,0.471785351465497
10048,0.206234308734539,0.437379692487646
10049,0.207563055800523,0.410817685098528
10050,0.222466797760066,0.396412292159207
10051,0.217155616929383,0.299933892553363
10052,0,0.0549450549450549
10053,0.396791438743695,0.142775564641528
10054,0.366902712387833,0.137707484316228
10055,0.43584491498934,0.0975201855356782
10056,0.48506402043561,0.0746644597057209
10057,0.54399294124163,0.0929218567819434
10058,0.613639206711219,0.120733192110402
10059,0.603522881509153,0.150078813945612
10060,0.6585978328199,0.154968146743341
10061,0.715924188900044,0.137771287096567
10062,0.698668949171404,0.159913903140396
10063,0.634824373795792,0.200049529107422
10064,0.537327552427786,0.268980493104325
10065,0.434683199967915,0.328171239096784
10066,0.360189650397731,0.367179149278864
10067,0.338776203987647,0.39038745200697
10068,0.354650065364761,0.381699967627971
10069,0.430739544476025,0.328583265241031
10070,0.453724974288735,0.31852812196514
10071,0.490328170567972,0.286383235538092
10072,0.55716632129795,0.240148078826829
10073,0.540415565449314,0.258650133260165
10074,0.52125,0.278176725235549
10075,0.516270741885478,0.258983190040712
10076,0.468821072621438,0.281744325251552
10077,0.427921756717785,0.320845585637318
10078,0.387996362341127,0.364356036021354
10079,0.327620205659864,0.4471508899142
10080,0.27532074481935,0.50774065649476
10081,0.24688899569963,0.548875887687445
10082,0.211311550186322,0.588398024829999
10083,0.185807454592506,0.615694451915851
10084,0.167894557079317,0.634568672258144
10085,0.138648052808726,0.677708379355501
10086,0.118374470571983,0.700451489974211
10087,0.108203644868946,0.700436756561296
10088,0.108678103697215,0.657367819282355
10089,0.100178602747828,0.599589573368296
10090,0.0936533426704758,0.55668860364626
10091,0.0831724018949538,0.526860297930327
10092,0.0928121955186715,0.485226219779457
10093,0.0969114772445497,0.513689684775173
10094,0.12214292762582,0.526862193984575
10095,0.133869155427666,0.509586228629452
10096,0.138646417131636,0.495264041955651
10097,0.133266424623933,0.492318867428446
10098,0.121530597271238,0.51098924709962
10099,0.105993573369111,0.516923302186932
10100,0.102360189609665,0.541620034555508
10101,0.112754173085983,0.550310673678045
10102,0.123949185290345,0.526323763929959
10103,0.125362716499892,0.52470164618223
10104,0.120759250222739,0.547538764816224
10105,0.117256475901361,0.585466873821663
10106,0.089501675257814,0.61853109524237
10107,0.0852958327868978,0.656221152976917
10108,0.0885230966977161,0.672576270398749
10109,0.0960688890579447,0.675692339424967
10110,0.111081614210461,0.650754892533135
10111,0.118964798304054,0.668653652108314
10112,0.116949010652794,0.70432137335646
10113,0.117017680343064,0.716986549391896
10114,0.128167828713159,0.669521808106993
10115,0.145380436945045,0.621493609117691
10116,0.187653106697224,0.55296918767507
10117,0.215261751623235,0.49775207651216
10118,0.214003253723454,0.464541039909604
10119,0.221856712945877,0.443682866662561
10120,0.235085520272883,0.393667086877213
10121,0.252983115216232,0.335527202611545
10122,0.230683032340448,0.12848443784258
10123,0.324608893059451,0.157681318667327
10124,0.289836919882126,0.144047101423903
10125,0.32178138559074,0.116755374768787
10126,0.334997245028239,0.116268720996004
10127,0.382746901525865,0.163343070326299
10128,0.443595476433604,0.208977168263734
10129,0.473004812895504,0.244119163727575
10130,0.512405470082423,0.234150900274319
10131,0.603559734057639,0.205377671065829
10132,0.612721256121069,0.198934749338555
10133,0.599805002950739,0.218457492489462
10134,0.544097349989114,0.258413303912818
10135,0.455121014615464,0.308139409040732
10136,0.385313566546111,0.350975277934635
10137,0.399762412997766,0.33874005040766
10138,0.44834324497158,0.310269662556544
10139,0.489420440753163,0.276743813696115
10140,0.487116347262427,0.283555270631511
10141,0.5297086541764,0.255022531562809
10142,0.54532701846618,0.22984541859656
10143,0.516821557670001,0.244731286709422
10144,0.504253246753247,0.26102845683728
10145,0.50805576776165,0.253628087598676
10146,0.444239026983324,0.289042103152246
10147,0.397319706289415,0.336504757454491
10148,0.350396262293871,0.375916012383475
10149,0.302783196161917,0.442402329028052
10150,0.266341970534797,0.494417819687013
10151,0.236973608695943,0.548766346352483
10152,0.201073668696971,0.599489426448283
10153,0.182106165146632,0.621479337254058
10154,0.151153715156975,0.663326213796199
10155,0.121976956159279,0.71833954730379
10156,0.104901005856888,0.735159791189203
10157,0.0975186634211588,0.746042508004748
10158,0.0930837789661319,0.726312070282659
10159,0.0949689124069306,0.668010352663462
10160,0.0925279103989692,0.61494901754568
10161,0.090724703280459,0.558241763838397
10162,0.111518616250903,0.528392448457956
10163,0.123698899786476,0.526887176228971
10164,0.154324180569079,0.535168851805178
10165,0.174408348392071,0.573482128618434
10166,0.16797581869881,0.564515672104764
10167,0.153243105510149,0.549464397633947
10168,0.136606407045133,0.559919505292412
10169,0.122919218438456,0.560587762699866
10170,0.114789341887766,0.528435924671673
10171,0.112302944551521,0.544640967161272
10172,0.110242135451979,0.531963025563163
10173,0.11128105358249,0.525606493026134
10174,0.0931879572975668,0.56245985267164
10175,0.0774480663050253,0.613448489019296
10176,0.0664024489424341,0.595664121573682
10177,0.0676383661061729,0.603768491918862
10178,0.0822869646123812,0.632415419125223
10179,0.0939096118354752,0.624656942977573
10180,0.106284295897018,0.650265963796074
10181,0.112919033423998,0.685832241799972
10182,0.108775277061324,0.704590256086564
10183,0.11952633828914,0.709623573204073
10184,0.132075075312135,0.680860850167686
10185,0.15311349901228,0.63937040557325
10186,0.179140541493746,0.584876652260022
10187,0.208091156449348,0.530821244758374
10188,0.215300881373981,0.488351531163833
10189,0.218948710989072,0.46519446501369
10190,0.222345219169147,0.406707498531791
10191,0.245506034672431,0.327047263472823
10192,0,0.599235019124522
10193,0.298585639432117,0.187452989135019
10194,0.252233259782607,0.181415751738925
10195,0.2228420750406,0.168384577824208
10196,0.255098334747172,0.169043454456616
10197,0.240271786461861,0.183450768784155
10198,0.245309018010812,0.228177690886815
10199,0.296712520801794,0.29740708107702
1020,0.140576413109112,0.174689911290453
1021,0.205247130207095,0.153582104422488
1022,0.247666533718321,0.125527642061886
1023,0.312303147381914,0.124305654363169
1024,0.40962837595879,0.127230201022476
1025,0.416297556343769,0.135130506693643
1026,0.421605220822429,0.111767222417807
1027,0.414483308738991,0.104115552239528
1028,0.362727494099279,0.105107486236955
1029,0.32937609896651,0.112432947923152
1030,0.335529475876544,0.112454636520796
1031,0.286820323613511,0.12784430289532
1032,0.279380172352601,0.105669339310787
1033,0.214123354145413,0.078663613025826
1034,0.151473935172954,0.0544459970906452
1035,0.0992963991706016,0.107134239933485
1036,0.006971606824548,0.0164584924879043
1037,0.00652977710777411,0.0176922136689237
1038,0.00919301024374002,0.0195850811013151
1039,0.0127142503818922,0.0317488611669303
10200,0.319367723050498,0.348367932498047
10201,0.376760088158788,0.320490742945323
10202,0.49483570645524,0.269325675171538
10203,0.553171916748207,0.23194185641593
10204,0.589920317342795,0.221472459619931
10205,0.577336172677992,0.222864045684164
10206,0.488860304755248,0.277453261917562
10207,0.419299113435219,0.322020178484347
10208,0.433341513948586,0.32514858002663
10209,0.480567760023606,0.287697164096487
10210,0.497663288126983,0.270371664830019
10211,0.477147615479473,0.283687945519956
10212,0.513015732960787,0.245241548869198
10213,0.51081292712972,0.216677436091685
10214,0.465848116021007,0.238984723875236
10215,0.455082930065129,0.255561854493681
10216,0.444044614067309,0.265405317655597
10217,0.375643189756456,0.358685421201954
10218,0.324281696776011,0.406889153792409
10219,0.292345208700914,0.452522455907036
10220,0.253890727317407,0.500676412955043
10221,0.229716261781841,0.526791344391205
10222,0.213090531286775,0.555122725720246
10223,0.199121078083102,0.591883182198998
10224,0.182793220904387,0.619465756132466
10225,0.150440159562616,0.672173435854733
10226,0.118028753185116,0.732759627765143
10227,0.100708141671624,0.754866862553925
10228,0.0979260714533543,0.747127395375694
10229,0.108551893391393,0.736771088479223
10230,0.115266473346299,0.713291358834221
10231,0.103284279335314,0.649850775344318
10232,0.100278298834315,0.62219922605995
10233,0.110132877939779,0.597971419067642
10234,0.134558853722191,0.599244264902627
10235,0.172186804889756,0.585008282435507
10236,0.201169727647118,0.591466539512208
10237,0.200369875811491,0.606209902931473
10238,0.181351713793972,0.613633766520658
10239,0.155650490183752,0.641604200692837
10240,0.139185438724876,0.644523654082499
10241,0.140313629498298,0.587321767058558
10242,0.131122926769022,0.575112824890804
10243,0.116786137176761,0.55872569740645
10244,0.110079399133434,0.553081936697144
10245,0.0813980507860073,0.582102793058511
10246,0.0580256804713763,0.631201400301565
10247,0.0451038262080802,0.625247803982434
10248,0.052349219738507,0.601744666289998
10249,0.0656104701222662,0.574521412267112
10250,0.076863504541127,0.574147549943166
10251,0.0889115525430721,0.609155416008561
10252,0.09515612292482,0.660438726188449
10253,0.0934046590922836,0.702980479634535
10254,0.107344201158212,0.70695420470103
10255,0.129431541071919,0.684761486109462
10256,0.143134255289214,0.65332466254263
10257,0.155108296555423,0.622915993576532
10258,0.175538175285042,0.569078904582715
10259,0.191951962511173,0.528573811057364
10260,0.20387360016853,0.481650887577446
10261,0.189812873636753,0.440655785182912
10262,0.183139001101726,0.384930836087648
10263,0.241964147305637,0.276568105763443
10264,0.209830074064077,0.255550667748068
10265,0.175240133028095,0.242437592150731
10266,0.197363424396998,0.234179671024884
10267,0.182553453317812,0.228868786432784
10268,0.187830942983985,0.245019163856785
10269,0.22463298955946,0.326994843391902
10270,0.254253128212964,0.389022686109175
10271,0.30141943640802,0.38156556581537
10272,0.419847573659521,0.311099531669225
10273,0.501229471799816,0.267675666453293
10274,0.533677364482031,0.249876495109461
10275,0.513235164453193,0.264821382018613
10276,0.465099571588953,0.303212143840943
10277,0.419303097380344,0.345861512026835
10278,0.406718847979221,0.37578852881166
10279,0.427166066131065,0.372218968436867
10280,0.449908310730653,0.333543630309375
10281,0.437498905807101,0.327012956835483
10282,0.429454543023853,0.294266913374252
10283,0.433507406103518,0.262190133810882
10284,0.403850940771652,0.271570584134684
10285,0.407441701757072,0.261292564059552
10286,0.369591505499252,0.303113468289657
10287,0.302108264321017,0.395327332760587
10288,0.253846251786493,0.469217253463966
10289,0.227166976328312,0.524411597780877
10290,0.197562121528503,0.581797908316314
10291,0.186514881147533,0.595254813908466
