"new_file_name","blur","File_name_order","Mange_signs_present","In_color","Season","Year","Site","propbodyvis","propbodyvismange","severity","confidence","surveyid","site","date"
"VID2380-00016.jpg",268.576282477118,NA,NA,NA,"Summer",2013,"DAW",NA,NA,NA,"","D08-DAW1-SU13","D08-DAW1","2013-07-17"
"VID2380-00438.jpg",282.360823922968,NA,NA,NA,"Summer",2013,"DAW",NA,NA,NA,"","D08-DAW1-SU13","D08-DAW1","2013-07-22"
"VID2380-00481.jpg",252.629793323465,NA,NA,NA,"Summer",2013,"DAW",NA,NA,NA,"","D08-DAW1-SU13","D08-DAW1","2013-07-26"
"VID2380-00518.jpg",272.851299237071,NA,NA,NA,"Summer",2013,"DAW",NA,NA,NA,"","D08-DAW1-SU13","D08-DAW1","2013-07-29"
"VID2391-00013.jpg",302.468550366124,NA,NA,NA,"Summer",2013,"ASC",NA,NA,NA,"","D07-ASC1-SU13","D07-ASC1","2013-07-08"
"VID2401-00329.jpg",292.624766066372,NA,NA,NA,"Summer",2013,"BRP",NA,NA,NA,"","D05-BRP1-SU13","D05-BRP1","2013-07-28"
"VID2415-00086.jpg",289.53555768822,NA,NA,NA,"Summer",2013,"EVC",NA,NA,NA,"","D04-EVC1-SU13","D04-EVC1","2013-07-11"
"VID2419-00015.jpg",766.354982179166,NA,NA,NA,"Summer",2013,"EDW",NA,NA,NA,"","D04-EDW2-SU13","D04-EDW2","2013-07-21"
"VID2419-00016.jpg",742.199738830526,NA,NA,NA,"Summer",2013,"EDW",NA,NA,NA,"","D04-EDW2-SU13","D04-EDW2","2013-07-21"
"VID2419-00017.jpg",753.438404553767,NA,NA,NA,"Summer",2013,"EDW",NA,NA,NA,"","D04-EDW2-SU13","D04-EDW2","2013-07-21"
"VID2438-00118.jpg",274.850329843648,NA,NA,NA,"Summer",2013,"DNP",NA,NA,NA,"","D04-DNP1-SU13","D04-DNP1","2013-07-17"
"VID2465-00048.jpg",284.638109740873,NA,NA,NA,"Summer",2013,"RCP",NA,NA,NA,"","D02-RCP1-SU13","D02-RCP1","2013-07-09"
"VID2465-00049.jpg",292.60318268992,NA,NA,NA,"Summer",2013,"RCP",NA,NA,NA,"","D02-RCP1-SU13","D02-RCP1","2013-07-09"
"VID2483-00019.jpg",268.401468260176,NA,NA,NA,"Summer",2013,"LEW",NA,NA,NA,"","S10-LEW1-SU13","S10-LEW1","2013-07-02"
"VID2483-00020.jpg",269.232368133869,NA,NA,NA,"Summer",2013,"LEW",NA,NA,NA,"","S10-LEW1-SU13","S10-LEW1","2013-07-02"
"VID2483-00021.jpg",269.753253218557,NA,NA,NA,"Summer",2013,"LEW",NA,NA,NA,"","S10-LEW1-SU13","S10-LEW1","2013-07-02"
"VID2483-00022.jpg",269.320949493635,NA,NA,NA,"Summer",2013,"LEW",NA,NA,NA,"","S10-LEW1-SU13","S10-LEW1","2013-07-02"
"VID2483-00023.jpg",265.759587152686,NA,NA,NA,"Summer",2013,"LEW",NA,NA,NA,"","S10-LEW1-SU13","S10-LEW1","2013-07-02"
"VID2483-00024.jpg",265.941096706569,NA,NA,NA,"Summer",2013,"LEW",NA,NA,NA,"","S10-LEW1-SU13","S10-LEW1","2013-07-02"
"VID2483-00033.jpg",269.391777597234,NA,NA,NA,"Summer",2013,"LEW",NA,NA,NA,"","S10-LEW1-SU13","S10-LEW1","2013-07-06"
"VID2483-00034.jpg",266.646372490416,NA,NA,NA,"Summer",2013,"LEW",NA,NA,NA,"","S10-LEW1-SU13","S10-LEW1","2013-07-06"
"VID2483-00035.jpg",268.295425205768,NA,NA,NA,"Summer",2013,"LEW",NA,NA,NA,"","S10-LEW1-SU13","S10-LEW1","2013-07-06"
"VID2483-00036.jpg",266.692437737867,NA,NA,NA,"Summer",2013,"LEW",NA,NA,NA,"","S10-LEW1-SU13","S10-LEW1","2013-07-06"
"VID2483-00037.jpg",268.233053257791,NA,NA,NA,"Summer",2013,"LEW",NA,NA,NA,"","S10-LEW1-SU13","S10-LEW1","2013-07-06"
"VID2483-00044.jpg",620.08433193078,NA,NA,NA,"Summer",2013,"LEW",NA,NA,NA,"","S10-LEW1-SU13","S10-LEW1","2013-07-07"
"VID2483-00045.jpg",654.294739127607,NA,NA,NA,"Summer",2013,"LEW",NA,NA,NA,"","S10-LEW1-SU13","S10-LEW1","2013-07-07"
"VID2483-00046.jpg",630.354217305001,NA,NA,NA,"Summer",2013,"LEW",NA,NA,NA,"","S10-LEW1-SU13","S10-LEW1","2013-07-07"
"VID2489-00030.jpg",290.138474255279,NA,NA,NA,"Summer",2013,"KTP",NA,NA,NA,"","S09-KTP1-SU13","S09-KTP1","2013-07-11"
"VID2493-00002.jpg",255.446360818054,NA,NA,NA,"Summer",2013,"SMC",NA,NA,NA,"","S09-SMC1-SU13","S09-SMC1","2013-07-17"
"VID2505-00010.jpg",363.741207448795,NA,NA,NA,"Summer",2013,"WGL",NA,NA,NA,"","S07-WGL1-SU13","S07-WGL1","2013-07-20"
"VID2505-00023.jpg",362.465442719651,NA,NA,NA,"Summer",2013,"WGL",NA,NA,NA,"","S07-WGL1-SU13","S07-WGL1","2013-07-29"
"VID2507-00025.jpg",853.075576359567,NA,NA,NA,"Summer",2013,"SAG",NA,NA,NA,"","S07-SAG1-SU13","S07-SAG1","2013-07-08"
"VID2507-00029.jpg",237.154628792345,NA,NA,NA,"Summer",2013,"SAG",NA,NA,NA,"","S07-SAG1-SU13","S07-SAG1","2013-07-11"
"VID2507-00032.jpg",813.049765397815,NA,NA,NA,"Summer",2013,"SAG",NA,NA,NA,"","S07-SAG1-SU13","S07-SAG1","2013-07-11"
"VID2510-00010.jpg",559.025347194839,NA,NA,NA,"Summer",2013,"STJ",NA,NA,NA,"","S07-STJ1-SU13","S07-STJ1","2013-07-04"
"VID2510-00011.jpg",293.145956774402,NA,NA,NA,"Summer",2013,"STJ",NA,NA,NA,"","S07-STJ1-SU13","S07-STJ1","2013-07-06"
"VID2510-00012.jpg",317.19123250328,NA,NA,NA,"Summer",2013,"STJ",NA,NA,NA,"","S07-STJ1-SU13","S07-STJ1","2013-07-06"
"VID2510-00014.jpg",572.919317731196,NA,NA,NA,"Summer",2013,"STJ",NA,NA,NA,"","S07-STJ1-SU13","S07-STJ1","2013-07-12"
"VID2510-00015.jpg",578.723071918168,NA,NA,NA,"Summer",2013,"STJ",NA,NA,NA,"","S07-STJ1-SU13","S07-STJ1","2013-07-12"
"VID2514-00015.jpg",293.122809317331,NA,NA,NA,"Summer",2013,"WGL",NA,NA,NA,"","S07-WGL2-SU13","S07-WGL2","2013-07-28"
"VID2514-00016.jpg",296.435488811072,NA,NA,NA,"Summer",2013,"WGL",NA,NA,NA,"","S07-WGL2-SU13","S07-WGL2","2013-07-28"
"VID2516-00012.jpg",304.960626134453,NA,NA,NA,"Summer",2013,"CBW",NA,NA,NA,"","S06-CBW1-SU13","S06-CBW1","2013-07-06"
"VID2516-00013.jpg",296.464410094535,NA,NA,NA,"Summer",2013,"CBW",NA,NA,NA,"","S06-CBW1-SU13","S06-CBW1","2013-07-08"
"VID2516-00015.jpg",291.503814826519,NA,NA,NA,"Summer",2013,"CBW",NA,NA,NA,"","S06-CBW1-SU13","S06-CBW1","2013-07-11"
"VID2516-00016.jpg",289.399737824973,NA,NA,NA,"Summer",2013,"CBW",NA,NA,NA,"","S06-CBW1-SU13","S06-CBW1","2013-07-11"
"VID2517-00005.jpg",355.540319460857,NA,NA,NA,"Summer",2013,"CBW",NA,NA,NA,"","S06-CBW1-SU13","S06-CBW1","2013-07-18"
"VID2517-00006.jpg",349.972265026177,NA,NA,NA,"Summer",2013,"CBW",NA,NA,NA,"","S06-CBW1-SU13","S06-CBW1","2013-07-18"
"VID2517-00007.jpg",351.034653660248,NA,NA,NA,"Summer",2013,"CBW",NA,NA,NA,"","S06-CBW1-SU13","S06-CBW1","2013-07-18"
"VID2517-00014.jpg",520.826185174185,NA,NA,NA,"Summer",2013,"CBW",NA,NA,NA,"","S06-CBW1-SU13","S06-CBW1","2013-07-27"
"VID2517-00016.jpg",464.285890435674,NA,NA,NA,"Summer",2013,"CBW",NA,NA,NA,"","S06-CBW1-SU13","S06-CBW1","2013-07-27"
"VID2517-00017.jpg",452.501704978789,NA,NA,NA,"Summer",2013,"CBW",NA,NA,NA,"","S06-CBW1-SU13","S06-CBW1","2013-07-27"
"VID2519-00007.jpg",312.455934776204,NA,NA,NA,"Summer",2013,"LNC",NA,NA,NA,"","S05-LNC1-SU13","S05-LNC1","2013-07-02"
"VID2519-00009.jpg",305.867443098206,NA,NA,NA,"Summer",2013,"LNC",NA,NA,NA,"","S05-LNC1-SU13","S05-LNC1","2013-07-02"
"VID2522-00034.jpg",1021.70898223912,NA,NA,NA,"Summer",2013,"RES",NA,NA,NA,"","S05-RES1-SU13","S05-RES1","2013-07-11"
"VID2536-00030.jpg",771.18075073548,NA,NA,NA,"Summer",2013,"OTW",NA,NA,NA,"","S04-OTW1-SU13","S04-OTW1","2013-07-23"
"VID2577-00008.jpg",278.184950458981,NA,NA,NA,"Summer",2013,"FRM",NA,NA,NA,"","R10-FRM1-SU13","R10-FRM1","2013-07-24"
"VID2582-00019.jpg",294.558410529058,NA,NA,NA,"Summer",2013,"WCP",NA,NA,NA,"","R10-WCP3-SU13","R10-WCP3","2013-07-04"
"VID2582-00021.jpg",289.541367083562,NA,NA,NA,"Summer",2013,"WCP",NA,NA,NA,"","R10-WCP3-SU13","R10-WCP3","2013-07-06"
"VID2582-00022.jpg",285.9869297476,NA,NA,NA,"Summer",2013,"WCP",NA,NA,NA,"","R10-WCP3-SU13","R10-WCP3","2013-07-06"
"VID2582-00024.jpg",367.267023302441,NA,NA,NA,"Summer",2013,"WCP",NA,NA,NA,"","R10-WCP3-SU13","R10-WCP3","2013-07-07"
"VID2582-00025.jpg",293.256703660909,NA,NA,NA,"Summer",2013,"WCP",NA,NA,NA,"","R10-WCP3-SU13","R10-WCP3","2013-07-09"
"VID2582-00026.jpg",427.20490876369,NA,NA,NA,"Summer",2013,"WCP",NA,NA,NA,"","R10-WCP3-SU13","R10-WCP3","2013-07-09"
"VID2583-00003.jpg",430.592084531935,NA,NA,NA,"Summer",2013,"WCP",NA,NA,NA,"","R10-WCP3-SU13","R10-WCP3","2013-07-18"
"VID2583-00018.jpg",1259.84210568645,NA,NA,NA,"Summer",2013,"WCP",NA,NA,NA,"","R10-WCP3-SU13","R10-WCP3","2013-07-29"
"VID2618-00038.jpg",279.166182177819,NA,NA,NA,"Summer",2013,"VLG",NA,NA,NA,"","R08-VLG1-SU13","R08-VLG1","2013-07-23"
"VID2618-00039.jpg",276.70348091683,NA,NA,NA,"Summer",2013,"VLG",NA,NA,NA,"","R08-VLG1-SU13","R08-VLG1","2013-07-23"
"VID2618-00041.jpg",280.189913098501,NA,NA,NA,"Summer",2013,"VLG",NA,NA,NA,"","R08-VLG1-SU13","R08-VLG1","2013-07-23"
"VID2618-00042.jpg",273.648763782159,NA,NA,NA,"Summer",2013,"VLG",NA,NA,NA,"","R08-VLG1-SU13","R08-VLG1","2013-07-23"
"VID2618-00043.jpg",271.145393317461,NA,NA,NA,"Summer",2013,"VLG",NA,NA,NA,"","R08-VLG1-SU13","R08-VLG1","2013-07-23"
"VID2618-00127.jpg",267.61592173217,NA,NA,NA,"Summer",2013,"VLG",NA,NA,NA,"","R08-VLG1-SU13","R08-VLG1","2013-07-29"
"VID2618-00243.jpg",280.346356433783,NA,NA,NA,"Summer",2013,"VLG",NA,NA,NA,"","R08-VLG1-SU13","R08-VLG1","2013-08-04"
"VID2626-00024.jpg",265.574176013208,NA,NA,NA,"Summer",2013,"WBK",NA,NA,NA,"","R08-WBK1-SU13","R08-WBK1","2013-07-08"
"VID2626-00027.jpg",252.009093024974,NA,NA,NA,"Summer",2013,"WBK",NA,NA,NA,"","R08-WBK1-SU13","R08-WBK1","2013-07-11"
"VID2626-00028.jpg",260.371534971116,NA,NA,NA,"Summer",2013,"WBK",NA,NA,NA,"","R08-WBK1-SU13","R08-WBK1","2013-07-11"
"VID2626-00030.jpg",255.424323397989,NA,NA,NA,"Summer",2013,"WBK",NA,NA,NA,"","R08-WBK1-SU13","R08-WBK1","2013-07-12"
"VID2626-00031.jpg",261.61623551244,NA,NA,NA,"Summer",2013,"WBK",NA,NA,NA,"","R08-WBK1-SU13","R08-WBK1","2013-07-12"
"VID2627-00009.jpg",356.294231052221,NA,NA,NA,"Summer",2013,"WBK",NA,NA,NA,"","R08-WBK1-SU13","R08-WBK1","2013-07-25"
"VID2635-00036.jpg",453.710784986155,NA,NA,NA,"Summer",2013,"GOF",NA,NA,NA,"","R07-GOF1-SU13","R07-GOF1","2013-07-03"
"VID2635-00042.jpg",257.323512457395,NA,NA,NA,"Summer",2013,"GOF",NA,NA,NA,"","R07-GOF1-SU13","R07-GOF1","2013-07-04"
"VID2635-00051.jpg",324.406945741413,NA,NA,NA,"Summer",2013,"GOF",NA,NA,NA,"","R07-GOF1-SU13","R07-GOF1","2013-07-06"
"VID2635-00055.jpg",308.00527705505,NA,NA,NA,"Summer",2013,"GOF",NA,NA,NA,"","R07-GOF1-SU13","R07-GOF1","2013-07-07"
"VID2635-00056.jpg",314.389532044602,NA,NA,NA,"Summer",2013,"GOF",NA,NA,NA,"","R07-GOF1-SU13","R07-GOF1","2013-07-07"
"VID2635-00057.jpg",318.552587938421,NA,NA,NA,"Summer",2013,"GOF",NA,NA,NA,"","R07-GOF1-SU13","R07-GOF1","2013-07-07"
"VID2635-00058.jpg",326.864478201783,NA,NA,NA,"Summer",2013,"GOF",NA,NA,NA,"","R07-GOF1-SU13","R07-GOF1","2013-07-07"
"VID2635-00073.jpg",1021.07270016362,NA,NA,NA,"Summer",2013,"GOF",NA,NA,NA,"","R07-GOF1-SU13","R07-GOF1","2013-07-12"
"VID2635-00076.jpg",1075.68814231272,NA,NA,NA,"Summer",2013,"GOF",NA,NA,NA,"","R07-GOF1-SU13","R07-GOF1","2013-07-12"
"VID2635-00086.jpg",1191.77686736216,NA,NA,NA,"Summer",2013,"GOF",NA,NA,NA,"","R07-GOF1-SU13","R07-GOF1","2013-07-14"
"VID2636-00004.jpg",946.061404810896,NA,NA,NA,"Summer",2013,"GOF",NA,NA,NA,"","R07-GOF1-SU13","R07-GOF1","2013-07-17"
"VID2636-00007.jpg",884.680907980726,NA,NA,NA,"Summer",2013,"GOF",NA,NA,NA,"","R07-GOF1-SU13","R07-GOF1","2013-07-20"
"VID2636-00016.jpg",350.66322074967,NA,NA,NA,"Summer",2013,"GOF",NA,NA,NA,"","R07-GOF1-SU13","R07-GOF1","2013-07-26"
"VID2636-00025.jpg",270.064483358222,NA,NA,NA,"Summer",2013,"GOF",NA,NA,NA,"","R07-GOF1-SU13","R07-GOF1","2013-08-06"
"VID2641-00030.jpg",1451.76353968747,NA,NA,NA,"Summer",2013,"YOW",NA,NA,NA,"","R06-YOW1-SU13","R06-YOW1","2013-07-09"
"VID2666-00020.jpg",732.439307573342,NA,NA,NA,"Summer",2013,"MMW",NA,NA,NA,"","R04-MMW2-SU13","R04-MMW2","2013-07-03"
"VID2666-00021.jpg",737.918065771535,NA,NA,NA,"Summer",2013,"MMW",NA,NA,NA,"","R04-MMW2-SU13","R04-MMW2","2013-07-03"
"VID2667-00043.jpg",748.988873646947,NA,NA,NA,"Summer",2013,"MMW",NA,NA,NA,"","R04-MMW2-SU13","R04-MMW2","2013-07-25"
"VID2681-00018.jpg",261.254073159457,NA,NA,NA,"Summer",2013,"CPG",NA,NA,NA,"","R03-CPG1-SU13","R03-CPG1","2013-07-04"
"VID2681-00019.jpg",263.016088785834,NA,NA,NA,"Summer",2013,"CPG",NA,NA,NA,"","R03-CPG1-SU13","R03-CPG1","2013-07-04"
"VID2681-00020.jpg",264.093783139239,NA,NA,NA,"Summer",2013,"CPG",NA,NA,NA,"","R03-CPG1-SU13","R03-CPG1","2013-07-04"
"VID2682-00024.jpg",262.767367715932,NA,NA,NA,"Summer",2013,"CPG",NA,NA,NA,"","R03-CPG1-SU13","R03-CPG1","2013-07-24"
"VID2682-00026.jpg",264.0015926074,NA,NA,NA,"Summer",2013,"CPG",NA,NA,NA,"","R03-CPG1-SU13","R03-CPG1","2013-07-24"
